Catchment,prcptot,RR1,rx1day,rx5day,cwd,rr20mm,r90p,r95p,r99p,r90pday,r95pday,r99pday,nrr95p,nrr99p,dry_days,cdd,Year
GRDC_6321100,797.6309258532999,224.8,21.084770650000003,49.192893860000005,24.6,0.9,6.430196866999999,8.715372254999995,14.147757742999994,22.9,11.6,2.8,0.3119153352866292,0.17992909639541682,140.5,15.4,2015.5
GRDC_6321200,906.3888208680089,232.8,20.097659099999998,49.482126300000004,25.1,0.4,7.406980674000001,9.652495744999998,15.208723708999997,23.8,12.2,3.0,0.31253629100811275,0.18589787284960144,132.5,16.3,2015.5
GRDC_6334270,859.8708635405001,226.3,22.8842802,46.41727969,25.3,0.6,7.148867534999999,9.169398899999997,13.476050416499998,23.0,11.8,2.9,0.30665643022464223,0.19753359128712575,139.0,22.5,2015.5
GRDC_6334280,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6334800,945.0435801627,242.1,19.3889612,54.90313553,33.2,0.8,7.0658285,9.358759449999997,14.301590293000004,24.8,12.6,3.0,0.3277841850618225,0.20393882538830477,123.2,18.6,2015.5
GRDC_6335020,1186.80039805197,300.7,17.7774029,53.425292690000006,46.4,0.1,7.492133845000001,9.268959737499998,13.315702763499994,30.5,15.4,3.5,0.3742313832804967,0.25621268006236064,64.6,11.0,2015.5
GRDC_6335030,1085.304533593608,247.4,23.2164974,61.19668445,26.5,1.4,8.588021305000002,11.113756719999998,17.414225046500004,25.1,12.8,3.0,0.30660639308510645,0.18501126526728698,117.9,15.7,2015.5
GRDC_6335031,999.45116817578,242.5,22.3701531,57.977783419999994,33.0,1.1,7.6858181860000006,10.657783979999996,16.513605652000013,24.7,12.6,3.0,0.3177800158738534,0.1835283918003803,122.8,17.5,2015.5
GRDC_6335032,1029.3529649366299,264.4,21.88235575,62.15260275000001,32.2,1.3,7.367005732000003,9.570818654999997,16.23659889550004,26.8,13.7,3.1,0.3292863634638457,0.19654338376447872,100.9,9.9,2015.5
GRDC_6335035,1029.5750287347,253.9,22.7840658,57.58261602,31.3,1.0,8.008744889,10.291325964999997,15.543124375999989,26.0,13.3,3.1,0.31021378417883716,0.19924845453795115,111.4,14.0,2015.5
GRDC_6335040,706.3810961147999,182.6,17.733961700000002,41.600525743,18.0,0.3,7.212153402000003,9.413489055999998,15.0180099815,18.6,9.6,2.4,0.28650156152255296,0.16752870599967945,146.2,18.7,2015.5
GRDC_6335045,1099.21685199459,232.3,23.6388418,62.74854183,25.9,1.8,9.357335155000001,12.454501349999997,18.546415642,23.8,12.0,3.0,0.2962762834546531,0.17965997178166074,132.3,19.9,2015.5
GRDC_6335046,1107.02569787864,236.7,22.8296108,58.69704311,31.3,1.4,9.389385704000002,12.431006219999993,18.627897353999995,24.3,12.3,3.0,0.2888458399473065,0.17907135129886362,128.6,19.5,2015.5
GRDC_6335048,1144.433586927245,241.1,25.692603400000003,65.1138467,29.9,2.5,9.593148940000003,12.470047764999993,19.774891342999993,24.5,12.4,2.9,0.2956928876600011,0.17063524310920844,117.4,15.3,2015.5
GRDC_6335050,1171.9486064061998,285.8,19.2897038,54.98868301,40.3,0.2,7.9162621689999995,9.808533874999997,13.4857622055,28.8,14.8,3.4,0.35301356315217314,0.24905043280370548,79.5,15.0,2015.5
GRDC_6335055,1396.0721219634902,261.4,33.7403982,74.11754678,36.1,4.7,11.080257240000003,14.959433624999997,22.468042884000003,26.6,13.5,3.0,0.29341101929036767,0.18119958570231354,103.9,11.0,2015.5
GRDC_6335060,1159.9621816513,277.3,19.2226191,55.51003844,40.2,0.3,8.037294195000001,9.986471047499997,13.910725919999996,28.1,14.2,3.0,0.34921128692807757,0.23987512764869007,88.0,16.1,2015.5
GRDC_6335070,1151.7659732197,273.8,18.7210817,56.083797100000005,44.2,0.2,8.201962149,10.021198955,14.453429683,27.8,14.0,3.0,0.34169086344110516,0.2354639026388991,91.5,16.7,2015.5
GRDC_6335075,801.2425347708,214.9,21.018428800000002,47.50378677,21.6,1.0,6.568545038000001,8.896096249999996,15.205132261999998,22.0,11.2,2.8,0.3062935825298819,0.17324833569682724,150.4,17.3,2015.5
GRDC_6335076,999.1542467837,223.3,22.7177139,54.31378191,26.4,1.3,8.621234615000002,11.544414064999994,18.074165699999995,22.7,11.6,2.9,0.291497193620848,0.1694710227260491,142.0,20.3,2015.5
GRDC_6335080,847.61316080376,227.6,22.2205394,49.4942196,25.6,0.8,6.895988317000001,9.481487139999997,14.688379037500003,23.0,11.7,2.8,0.3034780715704094,0.17756086535784105,137.7,18.1,2015.5
GRDC_6335081,902.0948056515001,236.2,24.27776,50.39410955,29.4,1.1,7.188160407000001,9.469356889999997,15.404792431999994,24.0,12.1,2.8,0.31175798692873485,0.17839968990073463,122.4,16.2,2015.5
GRDC_6335082,883.48625857548,245.3,21.309261,48.619379550000005,32.0,0.7,6.550138323000001,8.769390960999997,14.687794426999986,25.1,12.8,2.9,0.32038289987091384,0.18712446729202148,120.0,14.3,2015.5
GRDC_6335083,847.7536481429601,228.0,22.8384234,49.35380841,26.1,0.7,6.97294497,8.960247969999998,14.399845680999992,23.2,11.8,2.9,0.2989067606255445,0.1802977979805676,137.3,17.8,2015.5
GRDC_6335100,1180.73616807195,279.1,19.8362874,55.37151952000001,32.9,0.4,8.569565862000001,10.301217699999997,14.623496816999998,28.4,14.5,3.1,0.3413858178831402,0.23446983179641595,86.2,13.0,2015.5
GRDC_6335113,849.9241443115,206.2,24.5853632,52.98941996999999,26.5,1.3,7.907240261,10.264504754999999,16.593137448000004,21.1,10.8,2.6,0.280380182151183,0.1648458577783397,159.1,19.8,2015.5
GRDC_6335115,500.78504191760004,122.4,23.362871666666667,54.447421183333326,14.7,0.6,7.687953325000002,10.076668629166667,16.381523923333322,12.5,6.4,1.6,0.2875441060225069,0.16429816242009757,96.1,12.0,2015.5
GRDC_6335116,883.104879421045,211.0,23.4353928,53.46011489,26.5,1.2,8.124823731000001,10.797608274999996,16.243621279999996,21.6,11.0,2.7,0.2788206326994176,0.16778695767943136,154.3,21.3,2015.5
GRDC_6335117,780.14576549655,196.8,23.671839600000002,47.05317928,20.9,1.2,7.208942936999999,9.969362339499998,15.685110894000008,20.0,10.3,2.4,0.2886409854098701,0.16165530611650755,168.5,18.9,2015.5
GRDC_6335125,1268.6364390336398,242.3,31.136004200000002,73.30276381,33.9,3.8,11.001952840000001,14.39436892499999,21.379085556000003,24.7,12.6,2.9,0.2817736042337359,0.18387212902310696,116.2,17.6,2015.5
GRDC_6335150,1193.261062136,275.6,19.1361534,55.741006649999996,39.3,0.3,8.721577861,10.815963834999996,14.946273867000002,28.0,14.3,3.1,0.3306402704393411,0.23134197518116068,89.7,12.3,2015.5
GRDC_6335155,771.8660989894,194.9,23.10790025,44.991998689999996,16.7,1.1,6.902719350000001,9.213037233999998,14.703319839500011,19.9,10.3,2.4,0.29720937869215747,0.18103064436956579,170.4,18.7,2015.5
GRDC_6335156,814.902134894572,216.0,18.6675409,46.03260588,21.7,0.8,6.8649850730000015,9.074900609999998,14.522228981999998,22.0,11.3,2.8,0.30282950855620167,0.18243728622984232,149.3,16.3,2015.5
GRDC_6335160,504.54285121747597,125.8,19.26966942857143,47.463297628571425,16.1,0.3,7.640491555714287,9.544048935714283,14.127651041428566,12.8,6.6,1.6,0.2986775719764361,0.18830090164219868,92.7,14.0,2015.5
GRDC_6335165,836.3021451163701,211.0,21.4646311,47.63387199,21.3,0.7,7.6988848160000005,9.785786699999997,15.319313822999998,21.4,10.9,2.6,0.28369986332111574,0.17218172736488563,154.3,16.4,2015.5
GRDC_6335167,929.8501949317999,211.6,25.232196000000002,52.11796210999999,23.0,0.8,8.618843388000004,10.798407089999998,15.556706975000006,21.6,11.1,2.7,0.2807182649708585,0.18061390360474952,153.7,18.7,2015.5
GRDC_6335170,1399.20342495888,279.5,24.356628100000002,62.32080024,33.9,2.1,10.48649962,13.383514294999998,18.681333127999984,28.4,14.6,3.1,0.3065145405620307,0.21521669753254097,85.8,9.7,2015.5
GRDC_6335175,853.7898144767399,223.4,24.34915015,47.82989836,28.0,0.6,7.2515038810000005,9.519463605999997,14.521824498,22.7,11.5,2.9,0.2976916836787641,0.17913507221193148,141.9,13.9,2015.5
GRDC_6335180,1328.728500189684,280.0,22.189436,59.859762599999996,41.6,1.5,9.873529030000004,12.307445919999997,17.30075626699999,28.4,14.5,3.1,0.3173248399021428,0.21931931371525812,85.3,11.2,2015.5
GRDC_6335190,808.5820019519,236.2,23.536430799999998,44.768447619999996,34.2,0.4,6.230487040000002,8.358416191499993,12.975541269,24.1,12.4,3.0,0.3224885509550215,0.19321620302965864,129.1,12.0,2015.5
GRDC_6335200,1421.24069749484,283.5,24.6011686,67.63108668,38.8,2.9,10.408021770000001,13.826172004999998,19.699997727999992,28.8,14.7,3.2,0.3114389658546522,0.20535121808112736,81.8,8.5,2015.5
GRDC_6335240,844.93232057774,227.1,19.243391,48.39882685,21.8,0.5,6.656795407,9.058664129999999,14.033645431499997,23.1,11.8,3.0,0.3193112187888029,0.18727100709754615,137.5,12.4,2015.5
GRDC_6335290,784.4063572295,183.2,21.73648226,52.221887422222224,23.4,0.6,8.732497542,10.947979137499996,15.41774117399999,18.6,9.6,2.6,0.36133301198005263,0.26373057534023026,109.1,15.4,2015.5
GRDC_6335291,939.8097769778,210.7,26.597271,56.62827681,22.0,1.3,9.497656930000002,11.963570804999998,17.463512989,21.6,11.0,2.8,0.28512030930954857,0.18235744615413726,118.1,15.1,2015.5
GRDC_6335300,914.0941682934001,219.0,28.322928100000002,52.320314970000005,22.4,1.4,8.219398915000001,10.911824534999996,16.760378808999995,22.4,11.5,2.7,0.27533537210209097,0.1652815982983838,146.3,17.4,2015.5
GRDC_6335301,875.433771231,229.9,20.0363912,49.289352359999995,22.5,1.0,7.150354947000001,9.694400016,15.007779365999998,23.4,11.9,2.9,0.3003627851826281,0.17684662744368748,134.7,12.2,2015.5
GRDC_6335302,854.3817209024901,227.6,19.1363968,46.816540530000005,21.2,0.6,6.975177055000001,8.947365729999998,13.49218683300001,23.2,12.0,3.0,0.30996213070509254,0.19583469268842663,137.0,13.3,2015.5
GRDC_6335303,879.62976994415,231.5,20.237432000000002,48.622200750000005,20.7,1.0,7.096111882,9.418215024999999,14.610614340000003,23.6,12.2,3.0,0.3040591435495578,0.18121663674126307,133.1,13.8,2015.5
GRDC_6335304,818.33669936095,213.5,18.6381504,45.06673436,22.4,0.7,6.770014198000001,8.728327649999997,12.660242905999999,21.8,11.3,2.9,0.3141907793771879,0.19754199145850387,151.1,20.2,2015.5
GRDC_6335310,842.57319841927,200.7,25.263824777777778,52.803716933333334,19.8,1.0,8.342701177777778,10.681284149999998,15.543802691111113,20.5,10.4,2.7,0.28718237841952476,0.18039252978438486,127.3,15.1,2015.5
GRDC_6335320,772.1603053542,184.7,25.936504555555555,50.4451215,16.6,0.7,7.771320500000003,10.787299397222213,16.39809825555555,18.9,9.7,2.3,0.28639746482953593,0.16439980543289048,143.3,16.2,2015.5
GRDC_6335350,844.9932327372701,214.4,20.399503799999998,50.57479453,23.5,0.5,7.152433223,9.669446612499996,15.013328346999998,22.1,11.2,2.8,0.3035835783556696,0.17545441425150243,150.9,21.4,2015.5
GRDC_6335351,759.0076294092,191.1,21.84267777777778,50.34506394444444,18.5,0.8,7.650554811111111,9.97168164722222,14.856985127777781,19.6,9.9,2.5,0.2849058902486946,0.1700750767804803,136.9,18.8,2015.5
GRDC_6335360,835.6645622168,205.7,20.03398911111111,52.81376782222222,24.0,0.5,7.690844826666667,10.33797668333333,14.500532022777769,20.9,10.7,2.7,0.29484813639301416,0.19380618685617715,122.3,12.8,2015.5
GRDC_6335400,1456.73393819905,276.0,30.496459111111108,80.35874338888888,41.3,4.8,11.657330088888889,15.305061444444435,21.471251652222218,27.9,14.2,3.3,0.30955393006277515,0.21207777399360617,52.0,5.7,2015.5
GRDC_6335410,1331.2169952456513,261.6,30.9160528,66.80535381,33.4,3.9,11.17093151,14.0872193225,20.915412989999997,26.5,13.6,3.0,0.2892374954818591,0.18726206845218024,103.7,11.4,2015.5
GRDC_6335450,1468.053917900264,251.8,36.7346196,84.91528696999998,39.4,8.4,13.15513246,17.078108034999996,26.688204688999956,25.6,13.2,2.9,0.2897058525011945,0.18149952997481428,77.0,9.3,2015.5
GRDC_6335451,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6335460,1226.08278923116,239.2,33.6517277,74.88671375,21.2,5.0,10.882018695000003,14.332382937499995,23.156131279,24.4,12.5,3.0,0.27773737182854136,0.1612041281976305,126.1,16.4,2015.5
GRDC_6335461,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6335465,1631.8953715786,280.3,41.0099986,89.94777357999999,45.1,10.7,13.02812182,18.125784554999996,27.491295599999994,28.4,14.4,3.0,0.28358543867656444,0.17028718668540718,85.0,10.0,2015.5
GRDC_6335470,1127.73425543906,234.8,28.4067019,65.849283515,21.7,3.4,10.325652040000001,13.830227659999997,21.707716838999993,23.9,12.2,2.9,0.27216945672041254,0.16303477045361767,115.6,15.7,2015.5
GRDC_6335485,857.4805537395199,217.7,25.3249798,51.35754756,21.1,1.2,7.5446936,10.231177577499997,16.260789412999998,22.2,11.3,2.9,0.2929624101927484,0.16344714042556335,147.6,16.5,2015.5
GRDC_6335500,528.4383645076,139.6,21.225443333333335,48.72271385,12.7,0.4,7.313050836666668,9.090113327499997,14.199663856666659,14.2,7.3,1.8,0.306414737214107,0.19270312796570863,78.9,7.0,2015.5
GRDC_6335510,685.951841843,201.1,21.90137222222222,41.27758018888889,17.3,0.6,6.058501142222223,8.437697756666665,14.356113086666653,20.6,10.6,2.7,0.3130641566473311,0.16779757212480623,126.9,14.4,2015.5
GRDC_6335520,658.58188253708,179.8,22.487936,45.90455396666667,21.7,1.0,6.8336671988888895,9.636578684444439,14.571496942222227,18.3,9.4,2.3,0.3025208579119868,0.1739304013191464,110.9,14.4,2015.5
GRDC_6335521,847.24313390165,217.4,24.4232924,50.22253723,21.3,1.2,7.583692359000001,10.567211454999995,17.11548453599999,22.2,11.4,2.8,0.28224874641917463,0.1515696659003667,147.9,17.7,2015.5
GRDC_6335530,779.317863562768,213.0,21.6033045,49.9925327,22.5,0.9,6.911860046000001,9.356699545499998,15.082517250000006,21.6,11.0,2.7,0.30395005810834463,0.1792484282178534,115.8,11.4,2015.5
GRDC_6335540,747.9543881086,186.2,22.1486789,54.046950349999996,27.4,1.0,7.923335886000001,11.009983787499998,16.4744816805,19.2,9.9,2.4,0.2831051687129643,0.17236785460323803,106.1,19.0,2015.5
GRDC_6335550,1046.60216938673,257.4,25.691830700000004,59.78206107999999,33.5,1.6,8.033030307,10.756490394999998,17.756312087000005,26.2,13.4,3.0,0.30623423150955364,0.1723731298065203,107.9,12.7,2015.5
GRDC_6335551,954.96590658764,233.2,28.228977444444443,63.690433411111115,32.8,2.3,8.120717149999999,11.098149374999997,19.409690457777774,23.7,12.1,2.7,0.29698700526613264,0.16459996192830453,94.8,14.1,2015.5
GRDC_6335560,725.0745999697,180.4,25.3996525,55.90127905,20.4,1.2,7.799180981250002,10.495571962499998,16.86256192374999,18.4,9.5,2.2,0.30471618033188175,0.17779161087122966,84.9,9.6,2015.5
GRDC_6335565,1073.59110198187,248.0,26.1023168,59.97332215,27.3,2.1,8.926113008,11.849715039999996,18.30868951850001,25.3,12.8,3.0,0.28461878542856944,0.17357457732483667,117.3,14.4,2015.5
GRDC_6335570,1252.33787852303,257.6,34.0387492,74.64706783,38.3,3.6,10.075211535000001,13.800838709999997,21.125822880999994,26.2,13.4,3.0,0.2883288111384269,0.17590564577363282,107.7,17.6,2015.5
GRDC_6335571,773.0768588994,196.2,26.46910125,51.839193099999996,22.8,1.6,7.690386840000001,10.734109553749997,17.775429721249992,19.9,10.2,2.4,0.3022085098707287,0.16138204669372525,89.8,11.2,2015.5
GRDC_6335580,1060.095413879,222.4,27.8725279,65.13367809,24.6,2.8,9.46796668,12.867906849999997,19.821802421999987,22.6,11.6,2.9,0.27790979144857136,0.16261866577456852,142.9,18.5,2015.5
GRDC_6335600,1010.303868191974,234.5,22.8262575,54.47212322,23.0,1.1,8.663872500000002,10.923760967499998,16.58624744699999,23.9,12.2,3.0,0.29651054137651023,0.1867887888480501,130.8,11.7,2015.5
GRDC_6335601,950.7430148882999,219.8,25.48806588888889,54.15526066666667,22.1,1.6,8.934884018888889,11.270380202777776,17.898906696666646,22.4,11.4,2.7,0.2906708020925403,0.17655137818685182,108.2,11.3,2015.5
GRDC_6335602,981.92091693297,221.8,25.57496988888889,57.83748731111112,22.1,1.5,9.124179955555556,11.745012411111107,18.032508673333325,22.7,11.6,2.7,0.29050610500431095,0.1772308520824944,106.2,11.5,2015.5
GRDC_6335603,1241.744567761335,255.6,31.184333700000003,63.72482757,24.8,2.9,10.23218717,13.534569244999997,20.004767086999998,26.0,13.2,3.0,0.2854986002545147,0.18287569610865204,109.7,12.4,2015.5
GRDC_6335604,1026.63921632253,226.7,26.452343444444445,59.176613511111114,23.9,1.8,9.660723361111113,12.668705177777774,18.50436448111112,23.0,11.7,2.7,0.28553018403678876,0.18326919716177797,101.3,10.7,2015.5
GRDC_6335606,1085.8418540131001,245.2,26.273325699999997,60.08800658,23.4,2.2,9.230252490000002,11.928725124999996,18.489538265000004,24.8,12.7,3.0,0.2917289659679424,0.18110151939867875,120.1,11.8,2015.5
GRDC_6335610,432.46044924445994,110.7,23.600529833333336,49.419033000000006,12.1,0.5,7.1514452250000025,10.020325249999992,15.937859586666661,11.5,6.0,1.6,0.2970450856847107,0.15694606736133562,76.1,9.8,2015.5
GRDC_6335620,948.3328291103401,218.5,26.604839300000002,56.98172526,23.4,1.5,8.954534132000001,11.948931674999997,18.750988988999993,22.2,11.3,2.8,0.2682531018845037,0.15911194350181818,146.8,19.5,2015.5
GRDC_6335621,1253.70279923741,234.0,34.259656,75.1150617888889,33.5,5.3,11.0909227,15.357876347222222,23.552550463333333,23.8,12.0,2.7,0.2911273984326929,0.1727817462765109,94.0,13.1,2015.5
GRDC_6335635,634.7927887156,152.7,22.80343611111111,45.60278797777778,17.4,0.9,8.400023537777779,11.040815536111108,15.464113717222217,15.6,8.1,2.1,0.29037497446624294,0.1916266913991449,105.0,15.1,2015.5
GRDC_6335640,934.43378365361,213.4,24.764344700000002,53.74662551,24.8,1.2,8.731186715000002,11.329051757499993,17.386303486000006,21.9,11.2,2.7,0.2746745981916745,0.17048098324170285,151.9,17.0,2015.5
GRDC_6335650,914.65269036813,201.6,28.982869888888885,51.876870311111105,19.6,2.2,8.941678138888888,12.741155311111102,19.57100249666667,20.6,10.5,2.7,0.28198919135126344,0.15907401737745736,126.4,13.9,2015.5
GRDC_6335651,803.8262234346059,187.3,26.494409333333333,49.354364877777776,20.8,1.9,8.619223855555555,11.646789766666659,18.950257111111114,19.0,9.8,2.4,0.28563352148949944,0.1655136080826647,104.2,14.0,2015.5
GRDC_6335660,1082.99475881886,231.0,29.833385399999997,59.406269910000006,26.6,2.7,9.688521760000002,12.928417734999996,19.301267997999997,23.7,12.1,3.0,0.2763861591824144,0.16498503755847518,134.3,14.7,2015.5
GRDC_6335665,878.87744185965,201.7,26.134706555555553,51.14537776666666,22.3,1.1,8.627364466666668,11.570749377777775,18.088019293333325,20.6,10.6,2.6,0.28596404457748753,0.1623726474735559,126.3,14.5,2015.5
GRDC_6335670,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6335671,1070.5729942234161,234.0,29.1530393,76.16096908,33.4,2.9,9.626678915000003,13.193846849999996,19.888724059999998,23.8,12.2,2.8,0.29960192591150814,0.18361846187587044,94.8,9.5,2015.5
GRDC_6335675,887.02490956941,197.6,26.614941699999996,55.346034540000005,19.2,1.4,9.530209013000002,12.208035397499994,17.655212594999988,20.3,10.5,2.6,0.27330629525792516,0.17725251551651103,130.7,19.1,2015.5
GRDC_6335676,976.8035916212881,220.5,28.2392932,57.80879887,21.9,2.1,8.972526042999998,12.057407209999997,18.969864232999992,22.5,11.6,2.9,0.2754372526464463,0.15617922613427698,144.8,18.6,2015.5
GRDC_6335677,900.65622342687,210.9,26.843116,55.090613366666666,20.0,1.8,8.719476567777779,12.066548699999997,18.82110364333333,21.6,11.1,2.7,0.27700918894984516,0.16312332404540741,117.1,14.8,2015.5
GRDC_6335680,875.0278921498,222.3,22.15968,51.87024895,23.6,0.7,8.394223569000001,10.750554454999996,15.320213189,22.7,11.6,2.8,0.29156689973450833,0.19115823589484277,105.9,14.8,2015.5
GRDC_6335681,919.5218791973999,231.7,23.6715344,53.5731709,23.3,1.2,7.939438555000001,10.840758389999996,16.6494835485,23.7,12.2,3.0,0.28467993102973066,0.16691313104252464,133.6,16.0,2015.5
GRDC_6335690,977.5087144781191,208.8,25.8541636,56.66645525,25.6,1.4,9.72905601,12.769339114999998,18.048428097,21.4,10.9,2.7,0.28469882936786794,0.18717543081401394,119.4,17.1,2015.5
GRDC_6335695,989.09968638887,217.4,27.839024888888886,62.28429232222223,25.9,1.4,9.332212477777778,12.566298113888884,18.51556469444445,22.2,11.2,2.7,0.28587954609546135,0.17873865113199078,110.6,15.2,2015.5
GRDC_6335696,1123.3399190124599,256.4,29.567017599999996,65.50403566,35.6,2.1,8.769882696,11.717381834999994,18.426029898500012,26.1,13.2,3.0,0.30124040421279086,0.18248197172517225,108.9,13.8,2015.5
GRDC_6335697,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6335700,901.55107804898,214.7,24.353601222222224,51.06866597777778,20.2,1.3,8.158100413333333,11.26557127777777,17.905460896666664,21.8,11.1,2.7,0.29575537161069626,0.1688413896158873,113.3,12.5,2015.5
GRDC_6335710,1354.7358843182099,270.2,34.846344800000004,78.11517610000001,41.1,5.1,10.578838115,13.875004242499989,23.081040623999986,27.3,13.9,3.0,0.30320684933891184,0.1748163276609282,95.1,8.2,2015.5
GRDC_6335720,1234.185321921125,234.9,32.238904,74.40244845555556,34.7,4.9,11.2387487,14.539559069444433,22.445676351111096,23.8,12.1,2.7,0.2871250429828146,0.17857513605437286,93.1,11.0,2015.5
GRDC_6335725,1211.91333400249,229.6,32.50175755555555,76.88127685555556,32.4,4.6,11.277580627777779,15.43623994444444,22.837899161111103,23.3,11.8,2.7,0.28099323301051626,0.17627050490065863,98.4,12.3,2015.5
GRDC_6335730,1432.82992246943,277.1,33.3457614,72.33644240999999,45.1,4.9,11.12004147,14.616535254999999,23.227592934999993,28.3,14.5,3.2,0.2979761058551578,0.18263777813053075,88.2,9.0,2015.5
GRDC_6335735,1269.80298508442,254.3,34.298524099999995,75.99992508,38.4,4.3,10.35594891,14.255782494999997,21.870785559999984,26.1,13.4,3.0,0.28706399432541235,0.17320685578480438,111.0,13.5,2015.5
GRDC_6335800,789.2515338144,198.9,21.554039699999997,53.125403399999996,24.9,1.0,7.523167518999999,10.2552798975,16.432312450999994,20.4,10.4,2.6,0.2949547857335304,0.16561229311260478,129.9,18.0,2015.5
GRDC_6335810,347.5450950273,91.4,14.060188166666668,40.88160798,10.4,0.4,5.505431676666667,7.52083993083333,12.022956685333332,9.4,4.9,1.3,0.4592738028928889,0.3666823756917496,49.4,7.5,2015.5
GRDC_6335820,724.32734057538,184.7,23.304512666666668,48.33623798888888,24.5,0.7,7.533463891111115,10.177742930555551,16.33136420166667,18.8,9.6,2.4,0.305365572152038,0.17025609035080605,99.7,11.2,2015.5
GRDC_6335830,840.99035827911,213.3,24.4914695,47.93474331,20.8,1.2,7.525613685000001,9.795312639999995,16.45941490199999,21.8,11.2,2.7,0.28589967060149196,0.16173042661763862,152.0,16.6,2015.5
