Catchment,prcptot,RR1,rx1day,rx5day,cwd,rr20mm,r90p,r95p,r99p,r90pday,r95pday,r99pday,nrr95p,nrr99p,dry_days,cdd,Year
GRDC_6340510,702.7454217675,235.8,17.68743915,40.56184293,26.8,0.5,4.688044503000001,6.4285195119999985,11.031564167499997,24.0,12.2,2.9,0.3786560209730373,0.21181433119929038,129.5,14.9,2015.5
GRDC_6340515,732.45818187537,234.3,22.321183100000002,46.90238594,29.6,0.9,5.047666894000001,6.978548994999999,13.092125136499982,24.0,12.2,3.0,0.3510183330193728,0.18399017607263107,131.0,15.9,2015.5
GRDC_6340600,919.7124241218,239.3,25.9466442,57.083024480000006,29.1,2.3,7.294769025000001,10.315951809999994,18.004677730999994,24.3,12.5,2.9,0.2993044158231083,0.16231682673031583,126.0,15.6,2015.5
GRDC_6340610,707.41090690756,270.9,17.0279472,33.15468767,27.2,0.3,3.9599273680000002,5.140011347999998,9.641235965899996,27.5,14.0,3.1,0.4184135887787514,0.2295560659020907,94.4,8.4,2015.5
GRDC_6340611,704.14557710441,233.2,17.137147149999997,41.4861822,24.7,0.3,4.8398852230000005,6.371115205499998,11.678226833199991,23.9,12.3,2.9,0.364932985714982,0.2091196231704132,132.1,16.0,2015.5
GRDC_6340612,658.47914373828,171.7,40.271752142857146,69.55601205714285,14.7,1.7,7.129764501428572,9.871445602857138,17.78571399714283,17.5,8.8,2.1,0.3072601038043022,0.16670143185767478,83.3,8.7,2015.5
GRDC_6340613,445.368648552,122.9,23.995074166666665,47.08115446666667,12.1,0.8,6.598193873333334,9.140765708333324,16.889940243333314,12.6,6.5,1.6,0.312359999360839,0.16349905211543742,66.7,7.2,2015.5
GRDC_6340620,960.3326584013,246.2,25.4284982,55.08366029,26.2,1.5,7.448110531000002,10.355851449999998,16.662830949,25.0,12.9,3.0,0.3052026316717204,0.17451169996891192,119.1,12.4,2015.5
GRDC_6340621,977.4007688293699,263.8,25.1617286,56.59536752,33.1,1.6,7.041475308000001,10.224030197499994,16.31952107,26.8,13.5,3.0,0.3004477274456094,0.18004840878181966,101.5,11.4,2015.5
GRDC_6340625,980.40539066523,241.4,27.150946599999997,58.68184094000001,24.2,2.3,7.562107461000001,10.804322089999992,18.263700056999998,24.7,12.6,3.0,0.3055570557914491,0.16984383112475493,123.9,14.1,2015.5
GRDC_6340627,1015.55032601727,265.4,26.900655999999998,57.623225319999996,36.5,1.9,7.293366087000001,10.650563289999996,17.025934882,27.1,13.7,3.0,0.3080780916084608,0.17741087404854478,99.9,13.3,2015.5
GRDC_6340628,184.8182776189,48.0,27.7360115,45.580154900000004,5.2,0.3,7.229402235000002,9.440549299999995,15.480015785000006,4.9,2.5,0.6,0.3095635353188467,0.1863479693997842,24.4,3.6,2015.5
GRDC_6340630,975.1567032590999,257.3,28.215668900000004,58.67448401,34.0,2.0,7.185452096000001,10.2262395625,16.767822579000004,26.2,13.2,3.0,0.3133544975164761,0.17666132444933116,108.0,11.6,2015.5
GRDC_6340631,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6340635,896.45470161832,261.1,25.1477406,50.78504918,34.5,1.7,6.3351082130000025,8.742446769999995,15.233814548499996,26.6,13.5,3.0,0.32654157683486745,0.1825064035200832,104.2,10.0,2015.5
GRDC_6340670,619.8998970985,189.6,22.45320307142857,46.81226622857143,24.4,0.5,5.904431610000001,8.228431533571426,13.908008997857152,19.4,9.9,2.1,0.34026290380517,0.19035734259273326,65.4,6.2,2015.5
GRDC_6340671,331.3310342837,103.5,16.036789,34.06586202,14.1,0.1,5.351190884000001,7.143567666999999,10.306054292400011,10.5,5.4,1.3,0.3708640070489635,0.26007304531829667,43.5,3.7,2015.5
GRDC_6340700,717.6671317393,207.8,26.2194595,47.82227047,21.2,1.1,5.745275816000001,8.303832216499998,14.213467317,21.2,10.9,2.8,0.322410543029391,0.16409971788647018,157.5,19.3,2015.5
GRDC_6340800,777.3303006696999,237.3,26.4545429,49.319490734,22.8,0.8,5.350260850000001,7.549652410499997,14.612511975099997,24.2,12.3,2.9,0.3541718799710396,0.17518256818278283,128.0,11.9,2015.5
GRDC_6340810,804.7791351492,232.6,27.4971972,54.19382975,21.2,1.5,5.915109973,8.456089259999995,15.996022333999994,23.7,12.2,3.0,0.3442331419822715,0.15967652440418467,132.7,16.6,2015.5
GRDC_6341300,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6341301,765.2744665832399,236.0,20.73007265,49.77714633,31.2,0.7,5.596122516000001,7.479515531499999,12.628195530000005,24.0,12.2,3.0,0.34353626686308025,0.20185095430099592,129.3,17.0,2015.5
GRDC_6341400,412.84134024174,139.8,14.222603228571428,34.532872242857145,23.3,0.2,4.792599722857142,5.8397183835714275,9.833073913142856,14.4,7.3,1.7,0.38339358636480597,0.24189042343343173,72.6,10.0,2015.5
GRDC_6341500,698.48310955558,234.9,17.59662214,40.06634855,27.3,0.6,4.769525936000001,6.484593613499999,10.598499379599998,23.9,12.2,2.9,0.36249622539113224,0.20434603719657218,130.4,15.8,2015.5
GRDC_6342050,995.63734851972,246.3,24.0871463,53.86094892,30.2,1.2,8.017273885,10.748268454999995,17.612949103,25.0,12.9,3.0,0.3027729610306544,0.1741260721605275,119.0,13.8,2015.5
GRDC_6342070,1081.887930422966,269.7,25.4421837,52.33483317,37.3,1.3,8.101907811,10.914445877499997,16.695322292000004,27.3,13.7,3.0,0.30580986853110814,0.18665592141959794,95.6,10.3,2015.5
GRDC_6342081,1005.7335505117483,236.0,27.958972999999997,59.769162210000005,24.2,2.1,8.790739297,11.640957794999997,19.140290526999994,24.0,12.2,3.0,0.2860826128369817,0.15928578105262337,129.3,12.2,2015.5
GRDC_6342100,1053.88439887188,242.8,30.4383889,66.66696745,21.3,2.8,8.756191040000001,11.382434164999996,20.37707477399999,24.9,12.7,3.0,0.2912050841228081,0.16333404172530058,122.5,12.6,2015.5
GRDC_6342105,1131.96929647772,250.5,31.678486399999997,69.77202600000001,24.6,4.1,9.301441155000001,12.624698147499995,21.218399607999995,25.4,13.0,3.0,0.2903473763135034,0.16027197628814463,114.8,12.9,2015.5
GRDC_6342110,892.8739522664271,203.0,31.332938125000002,64.05270895,19.0,2.9,9.3493788125,12.590977474999995,21.040443962500003,20.6,10.5,2.4,0.2844922514763215,0.16363023612413327,88.5,9.2,2015.5
GRDC_6342120,973.49669091,230.2,29.189063499999996,57.807403969999996,20.0,2.0,8.436868423000002,11.904239419999994,19.509808021999987,23.5,11.9,3.0,0.2814392858035694,0.15408146518036955,135.1,13.7,2015.5
GRDC_6342125,839.70524761092,189.6,30.350296375,63.30522743750001,18.8,2.2,8.89961022375,12.751053074999998,20.688581876249994,19.4,9.8,2.4,0.28086675290184093,0.15494366370842044,101.9,11.1,2015.5
GRDC_6342130,888.8726741244,239.9,18.9826381,44.836585740000004,24.3,0.4,7.007591469000002,9.155447509999995,13.407810738500007,24.7,12.7,3.0,0.3173411370820021,0.2044945319825752,125.4,14.3,2015.5
GRDC_6342200,1737.824972959165,286.8,36.90802233333333,93.99913748888889,59.9,10.9,13.58144958888889,18.138602622222216,27.62856937111111,29.0,14.8,3.6,0.30543441712564384,0.19510818467858423,41.2,6.2,2015.5
GRDC_6342201,1376.73763668712,256.4,33.86625133333334,79.3166997,36.5,6.4,12.113026155555556,16.108227327777776,24.200443694444427,26.1,13.2,2.7,0.2851354057681031,0.18128287936236287,71.6,7.3,2015.5
GRDC_6342210,1590.666287979,261.0,38.853340125,99.1049890125,59.1,10.0,13.1781088,18.13634828749999,27.6647260625,26.4,13.4,3.2,0.3123220052792347,0.20349893443827183,30.5,4.7,2015.5
GRDC_6342220,1214.0036496687,200.5,38.429398166666665,99.29695595,42.5,7.7,12.982890416666669,17.661992783333332,26.997816274999995,20.4,10.4,2.4,0.32912733884221984,0.21070681477587075,18.0,2.4,2015.5
GRDC_6342230,1355.33299782663,263.0,34.1980682,78.37931861,29.0,5.8,11.313930930000001,14.646770307499995,23.625195009000006,26.8,13.6,3.0,0.28665417853650615,0.16599610554267571,102.3,11.0,2015.5
GRDC_6342500,1068.57949129568,239.3,25.295858,66.71936334444445,22.5,1.7,9.41904703888889,11.901457908333331,18.36118487666669,24.4,12.6,2.7,0.3033132919149362,0.19098842388444146,88.7,7.9,2015.5
GRDC_6342501,1078.34621452099,235.1,26.60619011111111,65.58734146666667,21.4,2.0,9.704553166666667,12.543381194444441,18.588568273333333,23.9,12.2,2.7,0.29734458265042046,0.18937026461865936,92.9,7.5,2015.5
GRDC_6342502,1075.11330657341,254.2,26.5829589,55.55061005,29.0,1.5,8.427298484000001,11.277947127499994,17.018833659000023,25.8,13.1,3.0,0.307509741661713,0.18685461712680915,111.1,12.0,2015.5
GRDC_6342510,1389.19939292652,278.4,30.360950333333335,78.79800937777777,49.7,5.8,10.54764397777778,14.021132522222219,23.786605203333327,28.3,14.4,3.4,0.3187647586740419,0.18692296954687693,49.6,4.3,2015.5
GRDC_6342512,1636.5988711478199,300.1,31.385604444444443,76.1154402111111,56.4,5.6,11.106028166666668,14.528732161111106,22.806363477777786,30.4,15.4,3.6,0.35498971637680476,0.22161580237052,27.9,2.9,2015.5
GRDC_6342513,1503.0178295966,290.2,32.65953066666666,82.34295591111112,52.4,5.5,10.781339111111112,14.463428713888883,22.29712359666665,29.4,15.0,3.6,0.3329563426124961,0.211272863442731,37.8,4.1,2015.5
GRDC_6342520,849.1706547924999,234.7,24.262652,48.60010568,29.1,1.1,6.292109974000001,8.755501426999995,15.274030542499991,23.9,12.3,3.0,0.3268692004238936,0.1858255667018748,129.9,14.3,2015.5
GRDC_6342521,752.833086733255,209.7,25.023679333333334,51.21968818888889,22.1,1.2,6.569441401111111,8.610809754999995,15.07253334666668,21.4,10.8,2.7,0.3196312831310641,0.1823692368196662,118.3,15.8,2015.5
GRDC_6342522,842.5361345630699,232.9,21.6389178,45.48272834,26.4,1.0,6.452006499000001,8.634941838999996,14.37568275899999,23.6,12.1,3.0,0.3254496153476798,0.1922347738656987,131.7,13.7,2015.5
GRDC_6342525,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6342530,1466.0928161328,249.8,32.60899355555556,86.72372972222223,56.4,8.0,12.860245033333335,16.650912877777778,24.434317226666675,25.4,12.9,3.2,0.32921297224218304,0.23198833521084644,40.9,7.6,2015.5
GRDC_6342531,1450.9356655672,256.4,34.16462833333333,79.90349133333333,38.3,7.9,12.547190700000002,16.57264558333333,25.914667782222217,26.0,13.3,2.7,0.29596986444807505,0.1829210759224102,71.6,7.8,2015.5
GRDC_6342540,1428.3842868126499,255.9,35.988161444444444,85.44507445555556,41.4,8.5,11.991748611111113,16.989357955555548,26.96301552,26.0,13.3,2.9,0.2913147242964448,0.1787360891721273,60.8,7.1,2015.5
GRDC_6342570,1525.04356656168,286.8,39.070483888888894,99.73050036666667,59.2,8.8,11.110558577777779,16.168509461111107,27.008974090000013,29.1,14.8,3.6,0.3074853043377108,0.17869135479311332,41.2,4.7,2015.5
GRDC_6342600,1073.38930395805,254.8,23.8540433,57.07223788,22.2,1.4,8.132001741000002,10.615301697499996,16.527541432999996,26.0,13.2,3.0,0.31842260684189033,0.190107385681583,110.5,8.3,2015.5
GRDC_6342610,764.1399335065,205.6,26.43553633333333,51.65563544444444,22.5,1.2,7.1512693700000005,9.462835670555553,16.174694938888884,21.0,10.8,2.6,0.29989493435540815,0.1625527363875156,122.4,14.1,2015.5
GRDC_6342611,762.2691986960001,210.4,23.22497811111111,47.97013104444444,28.0,1.0,6.897064170000001,9.318375169444439,15.265932286111113,21.3,10.8,2.7,0.29380023415885487,0.1745406843747296,117.6,12.6,2015.5
GRDC_6342620,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6342625,1326.2501646348599,288.4,30.750693000000002,68.75531964000001,45.7,5.3,9.90500741,13.835225959999994,22.04693232200001,29.2,14.8,3.2,0.2932386798693433,0.17167751808881543,76.2,9.2,2015.5
GRDC_6342630,959.6652310784,258.5,27.342509,51.56770506,30.1,1.6,7.101404756000001,9.703349919999996,17.09280551900001,26.3,13.3,3.0,0.31322428029939847,0.17306074573385105,106.1,10.8,2015.5
GRDC_6342640,834.8527492339599,210.6,25.3102472,51.13817287,15.7,1.8,7.556089692000002,10.573338287499999,17.487562966999995,21.6,10.9,2.7,0.28755602172118694,0.15336475795758947,147.9,16.3,2015.5
GRDC_6342650,1152.6580160516,270.1,28.802718399999996,67.2477744,32.8,3.8,8.773969496000001,12.353934712499997,21.460212097999975,27.3,13.7,3.0,0.2939571301693208,0.16432692479401317,95.2,11.6,2015.5
GRDC_6342655,1059.75655292264,246.9,31.287702200000002,60.48885444,19.8,3.1,8.771208370000002,12.607859572499997,20.177679005999984,25.0,12.7,3.0,0.27693410899414095,0.1612880702661516,118.4,9.7,2015.5
GRDC_6342660,1038.6435604940002,260.6,28.8130695,61.0044352,35.0,2.2,7.823455207000002,11.051533494999996,18.773715161000005,26.5,13.4,3.0,0.30732456996727003,0.16820259364970452,104.7,12.6,2015.5
GRDC_6342670,961.4945972110902,215.1,29.412246555555555,61.61568301111111,19.3,2.8,9.315534866666667,12.455849136111107,19.99129083555556,21.9,11.1,2.7,0.2800607959200129,0.15966852935176273,112.9,12.3,2015.5
GRDC_6342675,880.13779658313,201.5,29.03278277777778,59.89659985555555,21.5,2.3,9.214970811111112,12.144799094444442,19.87529178666666,20.4,10.5,2.4,0.2778355250645996,0.16948886757098983,90.0,11.1,2015.5
GRDC_6342800,1001.57442479567,241.5,24.086052000000002,56.20716383,23.9,1.7,8.199001383,10.751597094499996,16.752691219399985,24.4,12.5,2.8,0.3090857476053096,0.19737442724255447,87.3,10.0,2015.5
GRDC_6342810,966.95427492876,233.1,21.776665740000002,49.53478055,31.0,1.4,7.958374877,10.230858412499996,16.116625465999995,23.7,12.1,2.8,0.34388623775378413,0.23899317192198014,93.9,11.0,2015.5
GRDC_6342820,1042.26068481,250.5,26.886400400000003,60.222209729999996,30.7,2.4,8.5196134,12.046993879999995,19.490276259000005,25.5,13.0,3.0,0.2854527035041461,0.1601386729610753,114.1,10.7,2015.5
GRDC_6342830,1189.784012322146,277.6,25.1651326,61.112091559999996,42.9,3.9,9.453156640000001,12.741188904999996,20.424790556999998,28.2,14.3,3.0,0.28868196451771805,0.16804208207367463,87.7,11.7,2015.5
GRDC_6342840,1292.90969424134,294.2,27.7771922,69.51666222,53.2,3.5,9.397618200000005,13.176592422499997,20.61106394399999,29.8,15.2,3.4,0.29918623393200877,0.18141881400747925,71.1,9.1,2015.5
GRDC_6342900,1232.93914280832,283.0,25.0212052,63.96529797000001,32.0,2.0,8.69364307,11.287872144999998,17.88291783899998,28.6,14.5,3.0,0.33017760980814864,0.2042055792791817,82.3,9.3,2015.5
GRDC_6342910,872.8793331404601,205.4,20.72277306666667,54.1363869,21.3,1.2,7.834696433333335,10.235422162222216,15.86582318355555,21.0,10.8,2.5,0.3299416825444903,0.22228537250128222,86.1,7.9,2015.5
GRDC_6342920,829.3029335409999,192.9,22.66782455,52.748209429999996,21.0,1.6,8.923381274,11.021008155499995,17.02752674700001,19.7,10.0,2.5,0.3297697518386803,0.22093228545239674,97.0,9.5,2015.5
GRDC_6342925,968.10327451312,206.1,29.680332333333336,73.59315851111111,26.7,4.1,9.20166767888889,12.890482163333328,20.938359647111113,21.1,10.8,2.5,0.31033507531296484,0.18783562780134022,48.9,4.5,2015.5
GRDC_6342926,1767.034016847386,312.9,34.95496,91.69317301,68.7,8.4,12.509844065000005,16.703787719999998,25.663962221000002,31.8,16.1,4.0,0.3086855374005707,0.19484693004784265,52.4,6.4,2015.5
GRDC_6342927,1764.48962782715,314.1,35.5179957,90.11863601,69.8,8.7,12.602560570000003,16.549995029999998,26.039571144000018,31.9,16.1,4.0,0.30424257926718595,0.19318021896262833,51.2,5.7,2015.5
GRDC_6342928,1326.0655848607,235.7,31.757832266666664,77.84939518888888,42.9,7.7,10.940651190000002,15.173143849999995,25.24956891600001,24.0,12.3,2.9,0.3393948871803047,0.20882359746824639,24.7,2.8,2015.5
GRDC_6342930,1775.9074725244002,338.3,32.3901355,80.64653636,67.9,7.1,10.985575855,14.573455499999998,23.21829642899999,34.4,17.4,4.0,0.34531145013699505,0.21442297929912152,27.0,3.1,2015.5
GRDC_6342931,1580.9687785738001,280.4,34.337426666666666,85.00944834444445,50.6,8.2,12.148209044444448,16.858527405555556,26.585053586666657,28.5,14.5,3.5,0.30534167774005383,0.18900099659598973,42.6,5.9,2015.5
GRDC_6342935,1836.1561173078703,324.3,36.8392694,92.09602423,69.1,11.7,12.578300860000002,17.206066939999992,27.14377409499999,32.8,16.7,4.0,0.30967073355350194,0.18898946094765814,41.0,4.6,2015.5
GRDC_6342940,1763.0051471663999,323.5,33.5146575,81.00383922,60.1,8.9,11.930140950000004,16.153838247499994,25.75368251499999,32.7,16.6,3.9,0.31327793867739623,0.19425990349467884,41.8,5.0,2015.5
GRDC_6342945,1666.8523157551801,289.3,39.1061167,91.09352317,49.0,11.4,12.586035120000004,17.930986909999994,28.481751703999997,29.4,14.9,3.3,0.29302221998911676,0.16904818070067942,76.0,9.0,2015.5
GRDC_6342947,1820.1386009438897,299.3,36.5506429,93.31409488,67.8,11.8,13.510017805000004,18.05846485,27.521189157999988,30.3,15.4,3.4,0.291924071313689,0.1942462318433092,66.0,10.1,2015.5
GRDC_6342950,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,,0.0,0.0,2015.5
GRDC_6342951,1852.009202214734,330.8,35.5107036,87.616394,59.3,9.4,12.048485540000003,16.393208274999996,26.294730326,33.6,17.0,4.0,0.31933090345843784,0.19888160264872262,34.5,4.0,2015.5
GRDC_6342960,1167.68784256904,273.3,26.6701908,60.94757013000001,40.8,3.0,9.074273925,12.922238374999996,20.256043753000007,27.7,14.0,3.0,0.2827125194453555,0.17411877475264453,92.0,11.3,2015.5
GRDC_6342970,1088.01257938952,250.6,26.2004497,55.42255853,28.4,1.9,8.766646571,11.766225754999997,17.906920303,25.5,12.8,3.0,0.29903562064001926,0.18569907482180278,114.7,12.3,2015.5
GRDC_6342980,1339.26582133277,263.0,32.1311781,66.52134903999999,35.9,3.6,10.920038140000003,14.038013379999992,20.484833398,26.7,13.7,3.0,0.2938055553491212,0.19312859935050197,102.3,9.9,2015.5
GRDC_6343100,1577.1308111279,329.3,32.3986704,70.2232522,62.9,6.3,9.946311505000002,13.838619554999998,23.31431069900001,33.1,16.7,4.0,0.3332779945555674,0.19444816443567628,35.3,3.1,2015.5
GRDC_6343110,1579.0528852408102,295.8,38.6488657,92.35263019,34.8,9.2,11.679533630000002,15.920066609999996,26.986079191999988,29.9,15.2,3.3,0.293105211076972,0.1689667592678027,68.8,6.8,2015.5
GRDC_6343111,1890.92525999346,321.7,40.246173999999996,98.01654699000001,56.5,11.8,12.852441045000003,17.339552044999998,28.8338931,32.6,16.6,4.0,0.316117772153819,0.18508339571997237,42.9,4.4,2015.5
GRDC_6343120,1751.53272685986,303.1,38.7545566,96.69068938000001,57.9,11.6,12.865351250000003,17.46575708999999,28.253022843999986,30.8,15.7,3.6,0.29672447730798834,0.17875139180204885,61.5,9.0,2015.5
GRDC_6343500,1787.8088022092002,324.7,36.195167000000005,82.35961606000001,64.7,8.7,12.465730200000001,16.695421445,25.791108123000008,32.9,16.7,4.0,0.30629971655662114,0.19605416891645758,39.9,4.0,2015.5
GRDC_6343510,1819.90984731227,310.8,43.0822519,104.26350777,65.9,11.0,12.772226055000006,16.784419694999997,29.50332280400002,31.6,16.1,4.0,0.3136027533923222,0.1784898215671868,53.8,6.1,2015.5
GRDC_6343520,1677.9552090176999,295.9,44.7206756,106.50454640000001,40.6,10.3,12.409787815000001,16.579193419999978,31.77728623799998,29.9,15.3,3.3,0.2991093419902006,0.15885454136908678,68.7,8.5,2015.5
GRDC_6343530,1643.41434161186,276.7,42.27456611111111,95.86646566666667,56.2,10.8,13.234397305555555,18.130636961111104,28.762870197777765,28.1,14.3,3.3,0.29764041843205147,0.18188873930851113,51.3,7.4,2015.5
GRDC_6343531,1768.36377351506,281.5,42.726187555555555,99.80118532222224,62.2,12.4,13.717201711111116,18.67557151666666,30.669804992222243,28.6,14.4,3.4,0.31114797814006223,0.18267729450528236,46.5,6.7,2015.5
GRDC_6343535,1826.3722278394002,288.3,43.37144266666667,99.32316673333334,55.5,12.6,13.844759900000003,18.449469744444443,29.402644307777784,29.4,15.1,3.6,0.3215040934025823,0.19475365250765267,39.7,5.4,2015.5
GRDC_6343537,1460.61840628028,236.6,37.250105999999995,84.74114618888889,38.0,10.8,12.649139111111117,17.758908812777772,26.278564714777755,23.8,12.1,2.7,0.306803573815282,0.19525014406775795,54.1,7.1,2015.5
GRDC_6343550,2115.251136116,326.9,40.2163353,93.01935078,67.0,14.0,14.239761220000002,18.719119164999995,28.849239108000024,33.2,16.9,4.0,0.32552328637804284,0.20834109826014907,37.7,5.1,2015.5
GRDC_6343555,2134.5362771974296,333.2,37.3043852,91.57895166,67.4,13.3,14.116534060000001,18.521279509999996,27.936414867000007,33.9,17.2,4.0,0.32937574906450123,0.21366279561967091,32.1,4.0,2015.5
GRDC_6343560,1937.342474266649,318.3,36.6480466,87.43626366,66.2,11.2,13.244595140000001,17.943278995,26.96800121799999,32.2,16.3,4.0,0.31355312863702167,0.2024976815008878,47.0,5.8,2015.5
GRDC_6343570,1618.2727207493,283.0,35.776508,82.63649006666667,63.6,8.5,12.283826450000001,17.244530083333327,26.875620643333356,28.7,14.6,3.5,0.30782453267515736,0.18930998495978205,45.0,6.8,2015.5
GRDC_6343900,924.1274844645999,189.6,28.2914080625,67.09483209999999,37.8,3.5,9.078598551250002,12.707490985,18.585437258250003,19.3,10.0,2.5,0.3454272265004844,0.2539324496572591,29.4,3.2,2015.5
GRDC_6357010,781.0220673207,317.0,15.7442747,32.69355491,65.7,0.3,3.9247085480000004,4.977377753499998,9.038775199999993,32.0,16.3,4.0,0.44809370733552417,0.25814706667671583,48.3,6.7,2015.5
GRDC_6357020,251.71870943102005,83.0,22.4270225,42.767920374999996,13.0,0.1,4.728184255,6.570462689999999,13.00266268,8.5,4.3,1.0,0.3489422930860034,0.18311420672201817,56.3,7.5,2015.5
GRDC_6357500,761.28213845777,269.8,19.549605800000002,42.8600735,34.1,0.6,4.598612465,6.182361877999999,10.8602923176,27.5,14.0,3.0,0.3859575590270913,0.21768228990233704,94.8,11.0,2015.5
GRDC_6357501,798.779536795,225.0,28.339755000000004,55.675542699999994,23.0,1.7,6.149150024000002,9.067935457999997,16.89607072399999,22.9,11.8,2.9,0.3273529020787384,0.1572072553961106,140.3,15.8,2015.5
GRDC_6357502,955.1660960075,250.6,33.8523333,68.02521607999999,22.1,3.0,7.0661580299999995,10.750229115999996,19.533253598000005,25.5,13.0,3.0,0.31070714165582963,0.1529973005505866,114.7,10.8,2015.5
GRDC_6357503,513.947293712,137.0,30.101825,60.510465966666665,20.2,1.1,7.02601019,9.48465511333333,17.917430853333332,14.0,7.2,1.6,0.32527909114653714,0.17648612773741548,45.8,5.1,2015.5
GRDC_6357505,523.1861558236,141.3,25.80092258333333,53.48562825,19.8,1.2,6.810853073333334,9.982937558333333,18.15941585833332,14.4,7.3,1.6,0.32444148569083125,0.17049210643067125,48.3,4.4,2015.5
GRDC_6357510,845.0507193889,232.3,32.9834902,57.801370039999995,18.9,2.2,6.384015203000001,9.346724211999994,17.089384238499996,23.6,12.0,3.0,0.3171658197146442,0.16012487500500241,133.0,13.9,2015.5
GRDC_6357520,455.9911298162,119.7,38.012686200000005,73.10923896,12.1,0.9,6.955286232000001,10.548092859999997,17.969966222,12.2,6.2,1.5,0.29993364216656493,0.16242590304286877,62.2,8.3,2015.5
GRDC_6357521,353.305506031,100.1,21.086471600000003,45.217219320000005,9.8,0.8,6.665487974000001,8.904292924999996,16.006132351999973,10.2,5.3,1.3,0.35250840753063667,0.21212515032457685,46.9,5.6,2015.5
